QueryNumber,RankingDoc
88,"[28, 1163, 0.6781307556433352]"
88,"[29, 550, 0.6769261052291512]"
88,"[30, 755, 0.6761692351902603]"
88,"[31, 144, 0.6754205753024101]"
88,"[32, 265, 0.6753535643246324]"
88,"[33, 968, 0.6735568686929045]"
88,"[34, 969, 0.6698480656171781]"
88,"[35, 559, 0.6678983175540668]"
88,"[36, 731, 0.666347350962946]"
88,"[37, 589, 0.6619153310497944]"
88,"[38, 508, 0.6600142365025887]"
88,"[39, 1228, 0.6543063806503122]"
88,"[40, 429, 0.653751588417403]"
88,"[41, 346, 0.6531334574222748]"
88,"[42, 669, 0.6528308725546952]"
88,"[43, 163, 0.6512733311284208]"
88,"[44, 326, 0.6505112230278078]"
88,"[45, 1071, 0.6501418788540578]"
88,"[46, 694, 0.6500725155580751]"
88,"[47, 915, 0.6492449572018639]"
88,"[48, 1164, 0.6492449572018639]"
88,"[49, 1147, 0.6488478676145845]"
88,"[50, 1143, 0.6472088844214079]"
88,"[51, 372, 0.6448035615654826]"
88,"[52, 875, 0.6429366369517806]"
88,"[53, 295, 0.6422342412583752]"
88,"[54, 870, 0.6406571746843266]"
88,"[55, 89, 0.6404408228190102]"
88,"[56, 885, 0.6376590999129734]"
88,"[57, 805, 0.6364689257248028]"
88,"[58, 1066, 0.633089509686126]"
88,"[59, 432, 0.6323279107438632]"
88,"[60, 722, 0.6304895503198356]"
88,"[61, 498, 0.629461492956933]"
88,"[62, 133, 0.6283141622893982]"
88,"[63, 982, 0.627577811564486]"
88,"[64, 1237, 0.6275681132595818]"
88,"[65, 819, 0.6272960613358717]"
88,"[66, 768, 0.6262958844623122]"
88,"[67, 107, 0.6261774463267328]"
88,"[68, 183, 0.6261774463267328]"
88,"[69, 696, 0.6261329447017404]"
88,"[70, 271, 0.6261329447017404]"
88,"[71, 415, 0.625926336959574]"
88,"[72, 745, 0.6257423355821764]"
88,"[73, 726, 0.6254932645046836]"
88,"[74, 438, 0.6253879413802266]"
88,"[75, 347, 0.6249291205443719]"
88,"[76, 899, 0.6247685557863674]"
88,"[77, 912, 0.6247685557863674]"
88,"[78, 803, 0.623941697974461]"
88,"[79, 934, 0.623474847135931]"
88,"[80, 510, 0.6221837017352775]"
88,"[81, 983, 0.6212669208699109]"
88,"[82, 676, 0.6207764135003601]"
88,"[83, 479, 0.6206373138977626]"
88,"[84, 606, 0.6206373138977626]"
88,"[85, 208, 0.619831511542638]"
88,"[86, 730, 0.619831511542638]"
88,"[87, 944, 0.619831511542638]"
88,"[88, 1188, 0.6185387158269291]"
88,"[89, 1199, 0.6185387158269291]"
88,"[90, 212, 0.6173111028843367]"
88,"[91, 782, 0.6173111028843367]"
88,"[92, 865, 0.6173111028843367]"
88,"[93, 751, 0.6160725712092372]"
88,"[94, 1144, 0.6151019682940392]"
88,"[95, 1039, 0.6150928180503886]"
88,"[96, 860, 0.6139939228467977]"
88,"[97, 754, 0.6129119531937689]"
88,"[98, 684, 0.612366624815967]"
88,"[99, 473, 0.6123355844231576]"
88,"[100, 945, 0.6100779560790625]"
88,"[101, 262, 0.6098194862090602]"
88,"[102, 999, 0.6096944357135082]"
88,"[103, 489, 0.6092002662089825]"
88,"[104, 597, 0.6092002662089825]"
88,"[105, 648, 0.6092002662089825]"
88,"[106, 278, 0.6091745196839881]"
88,"[107, 392, 0.609039301361274]"
88,"[108, 166, 0.6074874048403245]"
88,"[109, 182, 0.6074874048403245]"
88,"[110, 446, 0.6074874048403245]"
88,"[111, 607, 0.6074874048403245]"
88,"[112, 886, 0.6074874048403245]"
88,"[113, 382, 0.6073866854436372]"
88,"[114, 811, 0.6071613516782655]"
88,"[115, 1099, 0.6071613516782655]"
88,"[116, 541, 0.6050536412150688]"
88,"[117, 1005, 0.6049854661512765]"
88,"[118, 798, 0.6044202759117155]"
88,"[119, 680, 0.6042085942797153]"
88,"[120, 1016, 0.6041171451254148]"
88,"[121, 1172, 0.6041171451254148]"
88,"[122, 689, 0.6037865995454249]"
88,"[123, 643, 0.6037251507789383]"
88,"[124, 475, 0.6024122110958694]"
88,"[125, 43, 0.6006704198252979]"
88,"[126, 349, 0.6006704198252979]"
88,"[127, 187, 0.6006180756229854]"
88,"[128, 424, 0.6003475505124944]"
88,"[129, 139, 0.5985069513945427]"
88,"[130, 767, 0.5949240323338657]"
88,"[131, 1161, 0.5947511277531944]"
88,"[132, 914, 0.5937578844411604]"
88,"[133, 55, 0.5907587659385745]"
88,"[134, 441, 0.589877094177322]"
88,"[135, 155, 0.5868533711712798]"
88,"[136, 237, 0.5868533711712798]"
88,"[137, 922, 0.585170462430427]"
88,"[138, 585, 0.5826972906872439]"
88,"[139, 1076, 0.5826972906872439]"
88,"[140, 812, 0.5813569625733715]"
88,"[141, 1093, 0.580567316321974]"
88,"[142, 1170, 0.5803142565585063]"
88,"[143, 1102, 0.5794108605683235]"
88,"[144, 496, 0.5792429297555239]"
88,"[145, 552, 0.5791872994444706]"
88,"[146, 863, 0.5784696060376789]"
88,"[147, 195, 0.5769168487535289]"
88,"[148, 1135, 0.5765058172784343]"
88,"[149, 670, 0.5760968066510253]"
88,"[150, 1067, 0.5755501242455628]"
88,"[151, 337, 0.5727062963654753]"
88,"[152, 901, 0.5726945632255904]"
88,"[153, 1042, 0.5726720735359417]"
88,"[154, 592, 0.5711469386046792]"
88,"[155, 331, 0.5711469386046792]"
88,"[156, 1185, 0.5689859110712308]"
88,"[157, 254, 0.5675591793597353]"
88,"[158, 788, 0.5675591793597353]"
88,"[159, 1003, 0.5675591793597353]"
88,"[160, 1024, 0.5675591793597353]"
88,"[161, 297, 0.5656807518340311]"
88,"[162, 1083, 0.565057135400649]"
88,"[163, 104, 0.5638415584143533]"
88,"[164, 733, 0.5638415584143533]"
88,"[165, 377, 0.5638415584143533]"
88,"[166, 457, 0.5638415584143533]"
88,"[167, 568, 0.5633387918923024]"
88,"[168, 738, 0.5608663802253193]"
88,"[169, 536, 0.5606367512863533]"
88,"[170, 320, 0.5599822618016448]"
88,"[171, 1, 0.5587283591459037]"
88,"[172, 205, 0.556711165187372]"
88,"[173, 898, 0.5551668232168845]"
88,"[174, 11, 0.5551045400219269]"
88,"[175, 386, 0.554919859184829]"
88,"[176, 248, 0.5547918466649217]"
88,"[177, 141, 0.5528103153779338]"
88,"[178, 176, 0.5525601308167575]"
88,"[179, 703, 0.5515506691757054]"
88,"[180, 18, 0.5501309895647157]"
89,"[1, 469, 0.5412615503311404]"
89,"[2, 260, 0.5409589796175327]"
89,"[3, 1067, 0.5280395774662106]"
89,"[4, 541, 0.5276310673894645]"
89,"[5, 987, 0.5244563495234755]"
89,"[6, 668, 0.5239350558584502]"
89,"[7, 394, 0.5121956658080866]"
89,"[8, 135, 0.5055892710492573]"
89,"[9, 1205, 0.500476826168048]"
89,"[10, 187, 0.49784930710953446]"
90,"[1, 912, 0.7824753115480496]"
90,"[2, 346, 0.7650648449506953]"
90,"[3, 176, 0.7469490315278585]"
90,"[4, 1171, 0.7398911770874621]"
90,"[5, 459, 0.7218588159851332]"
90,"[6, 753, 0.7217430441305096]"
90,"[7, 447, 0.7183371707632696]"
90,"[8, 1227, 0.7171447005243321]"
90,"[9, 696, 0.7132070541822472]"
90,"[10, 505, 0.7112091631475942]"
90,"[11, 550, 0.7013285814912771]"
90,"[12, 260, 0.696339903964654]"
90,"[13, 988, 0.691834755632084]"
90,"[14, 265, 0.6906934781519867]"
90,"[15, 148, 0.6868153294967241]"
90,"[16, 80, 0.6826000197262208]"
90,"[17, 890, 0.6767275928075173]"
90,"[18, 589, 0.6766129581083042]"
90,"[19, 800, 0.6702813096902283]"
90,"[20, 987, 0.6698114172378584]"
90,"[21, 1112, 0.6668049112155392]"
90,"[22, 441, 0.6666987310092961]"
90,"[23, 7, 0.6651887801858886]"
90,"[24, 177, 0.6584116994615786]"
90,"[25, 437, 0.6558131085469612]"
90,"[26, 767, 0.6558131085469612]"
90,"[27, 1066, 0.6558131085469612]"
90,"[28, 271, 0.6511379763433955]"
90,"[29, 1086, 0.6479820829163163]"
90,"[30, 1203, 0.6415818410484365]"
90,"[31, 1078, 0.6414238158411776]"
90,"[32, 160, 0.6406244144676146]"
90,"[33, 394, 0.6388202321481414]"
90,"[34, 884, 0.633435668032148]"
90,"[35, 1044, 0.6315569077247113]"
90,"[36, 479, 0.6311978059052791]"
90,"[37, 989, 0.6269490651117073]"
90,"[38, 161, 0.6243068874678975]"
90,"[39, 588, 0.6238254577044842]"
90,"[40, 778, 0.622060949523955]"
90,"[41, 451, 0.6194309412876109]"
90,"[42, 79, 0.6191952494129838]"
90,"[43, 8, 0.6140394718847916]"
90,"[44, 85, 0.6124826525044839]"
90,"[45, 790, 0.6101650385624228]"
90,"[46, 281, 0.6092673830825918]"
90,"[47, 178, 0.6069980233752266]"
90,"[48, 802, 0.6063206540873897]"
90,"[49, 494, 0.6015054415301442]"
90,"[50, 1173, 0.6006187827298795]"
90,"[51, 1077, 0.5991296000709768]"
90,"[52, 874, 0.5968295270761631]"
90,"[53, 18, 0.5879877042966388]"
90,"[54, 123, 0.5873612044599703]"
90,"[55, 302, 0.5853507435668582]"
90,"[56, 905, 0.585251609180492]"
90,"[57, 572, 0.582802264370863]"
90,"[58, 1197, 0.5826376445575426]"
90,"[59, 668, 0.5822019271729264]"
90,"[60, 1091, 0.5797049587134637]"
90,"[61, 590, 0.5771275705987992]"
90,"[62, 1167, 0.5770816392287398]"
90,"[63, 954, 0.5765013504866878]"
90,"[64, 214, 0.5760486962638396]"
90,"[65, 556, 0.5749965814940766]"
90,"[66, 612, 0.5718924079906053]"
90,"[67, 1143, 0.5709018341572385]"
90,"[68, 563, 0.5705829147947241]"
90,"[69, 611, 0.5689530018670094]"
90,"[70, 268, 0.5683615059613245]"
90,"[71, 122, 0.5674530119460632]"
90,"[72, 201, 0.5674530119460632]"
90,"[73, 1000, 0.567000566124241]"
90,"[74, 250, 0.567000566124241]"
90,"[75, 392, 0.5647790126367869]"
90,"[76, 427, 0.5623779228951293]"
90,"[77, 502, 0.5581733553932217]"
90,"[78, 957, 0.5580469957280623]"
90,"[79, 1085, 0.5574248886239853]"
90,"[80, 797, 0.5568682432396648]"
90,"[81, 842, 0.5560916233141354]"
90,"[82, 914, 0.5560495612644355]"
90,"[83, 648, 0.5556725759049055]"
90,"[84, 741, 0.5552378493802261]"
90,"[85, 438, 0.5539858651380732]"
90,"[86, 1099, 0.5539858651380732]"
90,"[87, 745, 0.5538179687935681]"
90,"[88, 541, 0.5536083132626535]"
91,"[1, 875, 0.844371181360078]"
91,"[2, 333, 0.8427832452491923]"
91,"[3, 559, 0.8273655290145647]"
91,"[4, 984, 0.7781094160130831]"
91,"[5, 392, 0.7577776706860446]"
91,"[6, 398, 0.7332245777942901]"
91,"[7, 658, 0.7320654528887338]"
91,"[8, 830, 0.7238604368243323]"
91,"[9, 755, 0.7198990692423122]"
91,"[10, 297, 0.7019227361286019]"
91,"[11, 1192, 0.6987675171957206]"
91,"[12, 1033, 0.6889931640689372]"
91,"[13, 643, 0.683529428545955]"
91,"[14, 443, 0.6773417310582737]"
91,"[15, 899, 0.6772890140883577]"
91,"[16, 815, 0.6766953580300039]"
91,"[17, 1158, 0.6732970751692812]"
91,"[18, 135, 0.6697452615041293]"
91,"[19, 394, 0.6668976650049008]"
91,"[20, 190, 0.6639403961818682]"
91,"[21, 553, 0.6583788796972592]"
91,"[22, 322, 0.6572547991008874]"
91,"[23, 901, 0.6482585547968679]"
91,"[24, 370, 0.6479233284448549]"
91,"[25, 424, 0.6470355460211415]"
91,"[26, 798, 0.6429578514287176]"
91,"[27, 550, 0.6414735554368073]"
91,"[28, 301, 0.635451053704465]"
91,"[29, 822, 0.6302788519558244]"
91,"[30, 205, 0.6302757986935698]"
91,"[31, 791, 0.6283914660244155]"
91,"[32, 462, 0.616137655474907]"
91,"[33, 1169, 0.6110074337814713]"
91,"[34, 585, 0.6106982510896198]"
91,"[35, 1016, 0.6070503633229264]"
91,"[36, 584, 0.6055160835361982]"
91,"[37, 676, 0.6053176833085658]"
91,"[38, 189, 0.6050466005264395]"
91,"[39, 776, 0.604023343492467]"
91,"[40, 1175, 0.6037363621561251]"
91,"[41, 763, 0.6034074187196762]"
91,"[42, 1062, 0.6027390398700438]"
91,"[43, 1028, 0.6021345361671839]"
91,"[44, 332, 0.6021345361671839]"
91,"[45, 1206, 0.6013889359571905]"
91,"[46, 243, 0.6010658105309288]"
91,"[47, 1115, 0.5999721140130344]"
91,"[48, 63, 0.599635704137651]"
91,"[49, 1106, 0.5982635532044206]"
91,"[50, 1124, 0.5928304449310998]"
91,"[51, 1197, 0.5926782979922322]"
91,"[52, 946, 0.5926558655774389]"
91,"[53, 5, 0.589928996926507]"
91,"[54, 719, 0.5887000433837273]"
91,"[55, 1156, 0.5883634796719582]"
91,"[56, 17, 0.5877332657841322]"
91,"[57, 254, 0.5877332657841322]"
91,"[58, 432, 0.5877332657841322]"
91,"[59, 1101, 0.5872872302530734]"
91,"[60, 96, 0.5870542968922376]"
91,"[61, 1237, 0.5870362166703749]"
91,"[62, 819, 0.5867817353978909]"
91,"[63, 811, 0.5861950972963366]"
91,"[64, 964, 0.5860111431686246]"
91,"[65, 652, 0.5835198539127097]"
91,"[66, 965, 0.5829668234327635]"
91,"[67, 986, 0.5829668234327635]"
91,"[68, 694, 0.5815539947392768]"
91,"[69, 1083, 0.5801465912079898]"
91,"[70, 499, 0.5800788511748313]"
91,"[71, 502, 0.5800788511748313]"
91,"[72, 697, 0.5783496396604615]"
91,"[73, 810, 0.5770306574286751]"
91,"[74, 751, 0.5715186040558031]"
91,"[75, 788, 0.5709974643468956]"
91,"[76, 331, 0.5709974643468956]"
91,"[77, 207, 0.5702465707257646]"
91,"[78, 129, 0.5698304366556283]"
91,"[79, 882, 0.5696798051899514]"
91,"[80, 568, 0.5683093435204102]"
91,"[81, 571, 0.5683093435204102]"
91,"[82, 1163, 0.5674503856475123]"
91,"[83, 38, 0.5664831685314213]"
91,"[84, 688, 0.562929753418552]"
91,"[85, 314, 0.5620439701017476]"
91,"[86, 961, 0.5592012483529806]"
91,"[87, 501, 0.5548958749094783]"
91,"[88, 508, 0.5548958749094783]"
91,"[89, 1135, 0.5533489885681028]"
91,"[90, 1171, 0.5517989394863062]"
91,"[91, 320, 0.5516446935775304]"
91,"[92, 437, 0.5514585101475814]"
91,"[93, 473, 0.5500070742606723]"
92,"[1, 858, 0.9558039763699787]"
92,"[2, 148, 0.9017944474817771]"
92,"[3, 1093, 0.8479009329072672]"
92,"[4, 914, 0.8310721286363495]"
92,"[5, 1173, 0.8278582810881625]"
92,"[6, 185, 0.8250825589383385]"
92,"[7, 89, 0.8134378286075463]"
92,"[8, 767, 0.8134378286075463]"
92,"[9, 392, 0.8061898252081476]"
92,"[10, 1107, 0.8061898252081476]"
92,"[11, 676, 0.7890023702190067]"
92,"[12, 473, 0.7797208507330503]"
92,"[13, 438, 0.7689697328979523]"
92,"[14, 559, 0.766009440701783]"
92,"[15, 415, 0.7659827421583841]"
92,"[16, 971, 0.7462275907690663]"
92,"[17, 174, 0.7070950728407236]"
92,"[18, 427, 0.7070950728407236]"
92,"[19, 669, 0.7070950728407236]"
92,"[20, 811, 0.7070950728407236]"
92,"[21, 905, 0.7070950728407236]"
92,"[22, 1099, 0.7070950728407236]"
92,"[23, 1224, 0.7070950728407236]"
92,"[24, 62, 0.7060693036705118]"
92,"[25, 915, 0.7048529430667709]"
92,"[26, 1164, 0.7048529430667709]"
92,"[27, 552, 0.7035010610695108]"
92,"[28, 655, 0.7032795615916708]"
92,"[29, 189, 0.701909466116378]"
92,"[30, 208, 0.701909466116378]"
92,"[31, 705, 0.701909466116378]"
92,"[32, 730, 0.701909466116378]"
92,"[33, 902, 0.701909466116378]"
92,"[34, 944, 0.701909466116378]"
92,"[35, 1179, 0.701909466116378]"
92,"[36, 694, 0.6996735332183232]"
92,"[37, 242, 0.693803306094467]"
92,"[38, 541, 0.6921540768881989]"
92,"[39, 1171, 0.6921540768881989]"
92,"[40, 633, 0.6917146227808059]"
92,"[41, 1067, 0.6917146227808059]"
92,"[42, 942, 0.6906102171487409]"
92,"[43, 588, 0.6905380572501185]"
92,"[44, 766, 0.6887448777204334]"
92,"[45, 731, 0.6882527392059424]"
92,"[46, 243, 0.6866868146982094]"
92,"[47, 31, 0.6843134822365992]"
92,"[48, 437, 0.6843134822365992]"
92,"[49, 751, 0.6843134822365992]"
92,"[50, 790, 0.6843134822365992]"
92,"[51, 870, 0.6843134822365992]"
92,"[52, 1066, 0.6843134822365992]"
92,"[53, 998, 0.6828801134427867]"
92,"[54, 812, 0.6811016519213317]"
92,"[55, 550, 0.6806231205416192]"
92,"[56, 765, 0.6789581915633552]"
92,"[57, 910, 0.6788670624344422]"
92,"[58, 982, 0.6781404056299966]"
92,"[59, 543, 0.6779511414174069]"
92,"[60, 962, 0.6779511414174069]"
92,"[61, 422, 0.6778097330481899]"
92,"[62, 347, 0.675170546946051]"
92,"[63, 346, 0.6740699342054738]"
92,"[64, 332, 0.6726086980934748]"
92,"[65, 471, 0.6718462298945506]"
92,"[66, 489, 0.6718462298945506]"
92,"[67, 502, 0.6718462298945506]"
92,"[68, 597, 0.6718462298945506]"
92,"[69, 648, 0.6718462298945506]"
92,"[70, 899, 0.6718462298945506]"
92,"[71, 912, 0.6718462298945506]"
92,"[72, 1168, 0.6718462298945506]"
92,"[73, 1181, 0.6718462298945506]"
92,"[74, 150, 0.6713364815565734]"
92,"[75, 722, 0.6713364815565734]"
92,"[76, 959, 0.6709079943186019]"
92,"[77, 144, 0.6655406476893513]"
92,"[78, 969, 0.6654386426208813]"
92,"[79, 63, 0.6622161831289056]"
92,"[80, 218, 0.6620058764929607]"
92,"[81, 852, 0.6620058764929607]"
92,"[82, 901, 0.6608328242517244]"
92,"[83, 1005, 0.6599274987770494]"
92,"[84, 314, 0.6583010235671688]"
92,"[85, 989, 0.6582234456779624]"
92,"[86, 1135, 0.6575796066559628]"
92,"[87, 183, 0.6561643977784601]"
92,"[88, 842, 0.6561643977784601]"
92,"[89, 1118, 0.6561643977784601]"
92,"[90, 1232, 0.6561643977784601]"
92,"[91, 936, 0.6551322340527117]"
92,"[92, 1205, 0.6551322340527117]"
92,"[93, 964, 0.6536027491069725]"
92,"[94, 411, 0.652566620297832]"
92,"[95, 205, 0.6518234624697858]"
92,"[96, 59, 0.6478276275834312]"
92,"[97, 394, 0.6478276275834312]"
92,"[98, 441, 0.6478276275834312]"
92,"[99, 466, 0.6478276275834312]"
92,"[100, 496, 0.6478276275834312]"
92,"[101, 536, 0.6478276275834312]"
92,"[102, 602, 0.6478276275834312]"
92,"[103, 693, 0.6478276275834312]"
92,"[104, 754, 0.6478276275834312]"
92,"[105, 815, 0.6478276275834312]"
92,"[106, 926, 0.6478276275834312]"
92,"[107, 1050, 0.6478276275834312]"
92,"[108, 1106, 0.6478276275834312]"
92,"[109, 1125, 0.6478276275834312]"
92,"[110, 1206, 0.6478276275834312]"
92,"[111, 52, 0.647827627583431]"
92,"[112, 147, 0.647827627583431]"
92,"[113, 269, 0.647827627583431]"
92,"[114, 311, 0.647827627583431]"
92,"[115, 320, 0.647827627583431]"
92,"[116, 436, 0.647827627583431]"
92,"[117, 454, 0.647827627583431]"
92,"[118, 455, 0.647827627583431]"
92,"[119, 497, 0.647827627583431]"
92,"[120, 499, 0.647827627583431]"
92,"[121, 523, 0.647827627583431]"
92,"[122, 538, 0.647827627583431]"
92,"[123, 562, 0.647827627583431]"
92,"[124, 614, 0.647827627583431]"
92,"[125, 684, 0.647827627583431]"
92,"[126, 742, 0.647827627583431]"
92,"[127, 785, 0.647827627583431]"
92,"[128, 906, 0.647827627583431]"
92,"[129, 965, 0.647827627583431]"
92,"[130, 986, 0.647827627583431]"
92,"[131, 1040, 0.647827627583431]"
92,"[132, 1042, 0.647827627583431]"
92,"[133, 1117, 0.647827627583431]"
92,"[134, 1161, 0.647827627583431]"
92,"[135, 1169, 0.647827627583431]"
92,"[136, 1188, 0.647827627583431]"
92,"[137, 1199, 0.647827627583431]"
92,"[138, 1210, 0.647827627583431]"
92,"[139, 43, 0.6472630167451693]"
92,"[140, 879, 0.6472630167451693]"
92,"[141, 55, 0.6443828530059648]"
92,"[142, 358, 0.643824834213939]"
92,"[143, 141, 0.6420377668631287]"
92,"[144, 860, 0.6420377668631287]"
92,"[145, 193, 0.6418765482804438]"
92,"[146, 703, 0.6418765482804438]"
92,"[147, 952, 0.6418765482804438]"
92,"[148, 260, 0.6413711390680262]"
92,"[149, 266, 0.6407707346218228]"
92,"[150, 11, 0.6404990681460606]"
92,"[151, 187, 0.6404990681460606]"
92,"[152, 960, 0.6404990681460606]"
92,"[153, 589, 0.6403834123412644]"
92,"[154, 302, 0.6380315682690612]"
92,"[155, 968, 0.6380315682690612]"
92,"[156, 1165, 0.6380315682690612]"
92,"[157, 988, 0.6356572493737359]"
92,"[158, 804, 0.6349125136666935]"
92,"[159, 469, 0.6347396131809704]"
92,"[160, 798, 0.6347396131809704]"
92,"[161, 987, 0.6347396131809704]"
92,"[162, 246, 0.6335486554946932]"
92,"[163, 366, 0.6335486554946932]"
92,"[164, 397, 0.6335486554946932]"
92,"[165, 680, 0.6335486554946932]"
92,"[166, 738, 0.6335486554946932]"
92,"[167, 755, 0.6335486554946932]"
92,"[168, 999, 0.6335486554946932]"
92,"[169, 472, 0.6329908625737583]"
92,"[170, 1234, 0.6318989981601105]"
92,"[171, 1016, 0.6307770961290362]"
92,"[172, 1172, 0.6307770961290362]"
92,"[173, 139, 0.6251306803416482]"
92,"[174, 4, 0.6239685739345934]"
92,"[175, 211, 0.6239685739345934]"
92,"[176, 143, 0.6234379025991571]"
92,"[177, 206, 0.6234379025991571]"
92,"[178, 265, 0.6234379025991571]"
92,"[179, 313, 0.6234379025991571]"
92,"[180, 355, 0.6234379025991571]"
92,"[181, 424, 0.6234379025991571]"
92,"[182, 475, 0.6234379025991571]"
92,"[183, 568, 0.6234379025991571]"
92,"[184, 689, 0.6234379025991571]"
92,"[185, 758, 0.6234379025991571]"
92,"[186, 830, 0.6234379025991571]"
92,"[187, 1091, 0.6234379025991571]"
92,"[188, 1159, 0.6234379025991571]"
92,"[189, 1163, 0.6234379025991571]"
92,"[190, 607, 0.6177720879888418]"
92,"[191, 732, 0.6177720879888418]"
92,"[192, 764, 0.6177720879888418]"
92,"[193, 945, 0.6177720879888418]"
92,"[194, 1195, 0.6177720879888418]"
92,"[195, 322, 0.6174273448635604]"
92,"[196, 951, 0.6169935545276707]"
92,"[197, 647, 0.6116254120295801]"
92,"[198, 190, 0.6100255453806429]"
92,"[199, 451, 0.6100255453806429]"
92,"[200, 508, 0.6100255453806429]"
92,"[201, 527, 0.6100255453806429]"
92,"[202, 807, 0.6100255453806429]"
92,"[203, 963, 0.6100255453806429]"
92,"[204, 1019, 0.6100255453806429]"
92,"[205, 1136, 0.6100255453806429]"
92,"[206, 200, 0.6095135284521322]"
92,"[207, 204, 0.6095135284521322]"
92,"[208, 370, 0.6095135284521322]"
92,"[209, 446, 0.6095135284521322]"
92,"[210, 983, 0.6095135284521322]"
92,"[211, 961, 0.6026192904104646]"
92,"[212, 137, 0.6013377734099872]"
92,"[213, 401, 0.6013377734099872]"
92,"[214, 553, 0.6013377734099872]"
92,"[215, 867, 0.6013377734099872]"
92,"[216, 904, 0.6013377734099872]"
92,"[217, 140, 0.6007913136889224]"
92,"[218, 794, 0.6007913136889224]"
92,"[219, 749, 0.595981539592992]"
92,"[220, 3, 0.5951410862537878]"
92,"[221, 1170, 0.5951410862537878]"
92,"[222, 1201, 0.5951410862537878]"
92,"[223, 74, 0.5867072063126904]"
92,"[224, 83, 0.5867072063126904]"
92,"[225, 85, 0.5867072063126904]"
92,"[226, 151, 0.5867072063126904]"
92,"[227, 297, 0.5867072063126904]"
92,"[228, 520, 0.5867072063126904]"
92,"[229, 584, 0.5867072063126904]"
92,"[230, 585, 0.5867072063126904]"
92,"[231, 707, 0.5867072063126904]"
92,"[232, 771, 0.5867072063126904]"
92,"[233, 856, 0.5867072063126904]"
92,"[234, 898, 0.5867072063126904]"
92,"[235, 1076, 0.5867072063126904]"
92,"[236, 1137, 0.5867072063126904]"
